date,Gas_01,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Quarter,Month,Week,Day,Is_Weekend,Is_Holiday
2021-01-24,0.7229813533418739,0.8174764458152667,0.6029574811337702,0.5940325497287523,0.0,0.7755462927876721,0.1110211001812236,0.1699205394081584,0.2224577944796118,2021,1,1,3,24,1,0
2021-01-31,0.366169140855974,0.5316220751763133,0.6824955147666457,0.2477396021699819,0.0,0.65929855585028,0.2032751976675963,0.3391327814448781,0.382222289392831,2021,1,1,4,31,1,0
2021-02-07,0.5403124544009223,0.5755996706592296,0.5943779889945134,0.4111663652802893,0.0,0.6091111953180919,0.1440163467670076,0.2506664397521769,0.3124679697387557,2021,1,2,5,7,1,0
2021-02-14,0.5300070654552803,0.7961489652991159,0.6754216211394625,0.3686708860759494,0.0,0.6255315565660392,0.1519209267064148,0.2720570203696275,0.3215260460128535,2021,1,2,6,14,1,0
2021-02-21,0.7339980877191612,0.6204865773269427,0.7525923849239357,0.7470614828209765,0.0,0.8530588185760601,0.0778728617256446,0.1400303903334428,0.1431461345048352,2021,1,2,7,21,1,0
2021-02-28,0.533939144926313,0.604532299266411,0.6966302745926014,0.5470162748643761,0.0,0.7187907877563051,0.1023005636029097,0.2024313887571973,0.2462084984109074,2021,1,2,8,28,1,0
2021-03-07,0.5142153888688192,0.7420862821302681,0.5050154132785281,0.2662748643761301,0.2878059897662599,0.8866153004084039,0.1185686990911091,0.2588826892608665,0.2524136372758404,2021,1,3,9,7,1,0
2021-03-14,0.5225633779020167,0.5747730241275957,0.9026739434024788,0.3182640144665461,0.0479281203073244,0.714496231737611,0.3216909048889105,0.303222104712933,0.2596886276692102,2021,1,3,10,14,1,0
2021-03-21,0.5277127124436359,0.6484272300961641,0.9140803875069268,0.5237341772151899,0.0,0.5555976590459352,0.1369787207564384,0.2244594370089429,0.231801164494626,2021,1,3,11,21,1,0
2021-03-28,0.5115869626989813,0.6144520576460165,0.8920584503086998,0.4235985533453887,0.0,0.6110058523851629,0.203479186827323,0.2966349391585525,0.2484195249030099,2021,1,3,12,28,1,0
2021-04-04,0.2508793419910645,0.5868420634894488,0.8670904532283813,0.1322332730560578,0.0177950941735115,0.592269799166351,0.2875227206346984,0.4191703844174578,0.4297950206906511,2021,2,4,13,4,1,0
2021-04-11,0.3498859543356627,0.6820717439336574,0.6683477275122791,0.1333634719710669,0.0110329583875771,0.7566839290977221,0.2236231163503286,0.3668272086681334,0.4565413089015695,2021,2,4,14,11,1,0
2021-04-18,0.3834891061430909,0.8599660775412417,0.6034301906789702,0.1729204339963833,0.0027285811066051,0.8695633868047664,0.1739517559568918,0.3366537406448424,0.4545442527151543,2021,2,4,15,18,1,0
2021-04-25,0.2574321677891861,0.6485098947493269,0.7291225421108842,0.0897377938517179,0.0188627998239222,0.6812344743379228,0.2850748507179788,0.4424025382006492,0.4954839045366667,2021,2,4,16,25,1,0
2021-05-02,0.3890425924077298,0.8407052133541753,0.6296041554179087,0.1326853526220614,0.0198118715131761,0.6264157298640061,0.2754363629208951,0.4194537033660332,0.4425619155966629,2021,2,5,17,2,1,0
2021-05-09,0.2864562133767505,0.5565868004316531,0.8534879569060758,0.093128390596745,0.0773493426741968,0.5713022609574335,0.3941070565918677,0.5317188367390767,0.4793648081748866,2021,2,5,18,9,1,0
2021-05-16,0.153452417294464,0.4702849025290889,0.9709246408478072,0.0589963833634719,0.1347681798740606,0.2318639215190939,0.4504080646764202,0.58916175356276,0.5509735371449187,2021,2,5,19,16,1,0
2021-05-23,0.1265830493182732,0.7683736418362216,0.7849171569340769,0.0219258589511754,0.0856537199551688,0.7190434086985813,0.3890073275987016,0.5850536288084154,0.6210131505399104,2021,2,5,20,23,1,0
2021-05-30,0.2539195997265789,0.759693853254067,0.7553932820323047,0.0479204339963833,0.0682145276651275,0.5752178855627135,0.3772269536244884,0.5548801607851241,0.5461948669845679,2021,2,5,21,30,1,0
2021-06-06,0.1057303146432142,0.5361686311002991,0.648783321630731,0.0045207956600361,0.0977543839931567,0.6876763083659636,0.4198096907174242,0.6312346174262223,0.6365616594198575,2021,2,6,22,6,1,0
2021-06-13,0.0054603681716579,0.3071875418377491,0.9193471907073816,0.0,0.2570797938266633,0.4312239484653277,0.542968145902383,0.7731065809254059,0.6893410014894031,2021,2,6,23,13,1,0
2021-06-20,0.0568807550821267,0.5697304802846301,0.7800542040143637,0.0,0.2313362242556499,0.4579175613658372,0.5002324169396517,0.7140345801474134,0.7257872768914814,2021,2,6,24,20,1,0
2021-06-27,0.1159771447880848,0.4665649931367371,0.9384770387983622,0.0,0.1946783302582161,0.3161551092585575,0.4871771107171469,0.7294046331076345,0.6952608466134198,2021,2,6,25,27,1,0
2021-07-04,0.0132515686078915,0.3162806536857201,0.921854040145902,0.0,0.3330055289669791,0.2997768515009895,0.5899366499294417,0.8193583992803569,0.7522482713614831,2021,3,7,26,4,1,0
2021-07-11,0.2110372779565285,0.5504696160975633,0.8602715249858136,0.0,0.4397760940080483,0.2911456359732222,0.6437897880972743,0.8755263808354504,0.8324871359942384,2021,3,7,27,11,1,0
2021-07-18,0.0448896406601412,0.4729301714303169,0.8957079913249868,0.0,0.4059654150783765,0.3584270135994276,0.6123244602094404,0.8707099587096669,0.8308466969839685,2021,3,7,28,18,1,0
2021-07-25,0.0718900476918325,0.5123612109892469,0.8681810350925037,0.0,0.4244723130188285,0.4475601027325165,0.6379760970450654,0.8695766829153649,0.8106621648141289,2021,3,7,29,25,1,0
2021-08-01,0.2013416042658897,0.5864287402236319,0.7497672940199461,0.0,0.4172356413882672,0.458970148625321,0.5997791268862518,0.8653268986867323,0.8747106096498749,2021,3,8,30,1,1,0
2021-08-08,0.0812984124278805,0.4446588600484423,0.8941781990172929,0.0,0.3714429323817641,0.3985095364405711,0.5924355171360928,0.8420239151663972,0.8084511383220263,2021,3,8,31,8,1,0
2021-08-15,0.0812984124278805,0.6672747710174135,0.7008102180513369,0.0,0.4761967200831686,0.7105806071323315,0.6065107691572312,0.893021325909988,0.9426105199879932,2021,3,8,32,15,1,0
2021-08-22,0.0812984124278959,0.6442113327848314,0.7151813326498924,0.0,0.49363591237321,0.7217801355732387,0.6146193382563649,0.905558189384454,0.9520965368734652,2021,3,8,33,22,1,0
2021-08-29,0.0812984124278805,0.5474936885836821,0.7795852165915669,0.0,0.4814166143740654,0.5441034061723715,0.6380270943349969,0.9117203765159712,0.9008863103789602,2021,3,8,34,29,1,0
2021-09-05,0.1946624558937631,0.6230491815750073,0.8952790167180239,0.0,0.3247011516860071,0.5630920803334595,0.5589812949409242,0.8185084424346304,0.7939724809705158,2021,3,9,35,5,1,0
2021-09-12,0.0092906897265075,0.4094437178008448,0.8621819043092295,0.0,0.3871026152544542,0.3732895457033388,0.5907016092784164,0.851302610732245,0.8390488920353171,2021,3,9,36,12,1,0
2021-09-19,0.1134456766325485,0.674962583761607,0.7486897395842348,0.0,0.2137783980044519,0.683423855837649,0.4874830944567369,0.7282005275761886,0.7348453531655789,2021,3,9,37,19,1,0
2021-09-26,0.1522423220772457,0.7271239799076971,0.7898396638122405,0.0,0.2084398697523984,0.7174013725737864,0.4708579779390158,0.7288379952104834,0.7655857537493278,2021,3,9,38,26,1,0
2021-10-03,0.0326489313498791,0.5764263171908636,0.8449010205220128,0.0042947558770343,0.1303787233112611,0.645404404025094,0.4527029427233449,0.6601331501809238,0.6308557846015281,2021,4,10,39,3,1,0
2021-10-10,0.2282814047968077,0.4277126061499507,0.8524122635315662,0.0323236889692585,0.0720108144221433,0.5146309629068249,0.3819187042982009,0.5786081227283225,0.5767212972626294,2021,4,10,40,10,1,0
2021-10-17,0.1304421285452115,0.4659863405645936,0.7914755366084242,0.0339059674502712,0.0546902560932587,0.6937392109805902,0.3594798967282705,0.5673461945224464,0.5752235051228182,2021,4,10,41,17,1,0
2021-10-24,0.1377878981038433,0.5552641659810393,0.789741027568557,0.0424954792043399,0.0435386637445248,0.682371268578165,0.340202921134103,0.5218026735389342,0.5431279592697159,2021,4,10,42,24,1,0
2021-10-31,0.2512038153458641,0.6313983115445078,0.6287890106116193,0.0626130198915009,0.0173205583288845,0.7863668898151654,0.2946623412251308,0.4765424715039972,0.5307176815398499,2021,4,10,43,31,1,0
2021-11-07,0.2315818172043691,0.5051693861640333,0.7035645886296666,0.2836799276672694,0.0106770565041069,0.3177129384025937,0.2023062491588948,0.3628607433880765,0.4230192943438851,2021,4,11,44,7,1,0
2021-11-14,0.6778843569283683,0.5457577308672509,0.7519149586465628,0.4957052441229656,0.0,0.4810744810744811,0.1609474470243187,0.2329590054662079,0.2327996925878336,2021,4,11,45,14,1,0
